id,title,genres,original_language,popularity,production_companies,release_year,budget,revenue,runtime,status,vote_average,vote_count,credits,keywords,revenue_budget_ratio,matched_production_companies
212550,Sunset at Chaophraya,Drama-Romance-War,th,1.345,['m39'],2013,2000000,1646962.0,125.0,Released,6.3,0.009709115,Nadech Kugimiya-Oranate D. Caballes-Nitit Warayanon-Kulpong Boonnak-Surachai Chantimatorn-Mongkol Utok-Peron Yasu-Mayreeya Mungsiri-Chamnian Charoensap-Tatsunobu Tanikawa-Toshiyuki Goto-Darren Fox-Norio Suzuki-Kiradej Ketakinta-Ulrich Heinz Walter Klug-Ulrich Gottlieb-Nipon Jitkert-Hiroyuki Kobayashi,world war ii,0.823481,
155752,Andy Hardy Comes Home,Comedy,en,2.04,['fryman enterprises'],1958,740854,610000.0,80.0,Released,4.5,0.032363716,Mickey Rooney-Patricia Breslin-Fay Holden-Cecilia Parker-Sara Haden-Joey Forman-Jerry Colonna-Vaughn Taylor-Frank Ferguson-William Leslie-Tom Duggan-Jeanne Baird-Gina Gillespie-Jimmy Bates-Teddy Rooney-Johnny Weissmuller Jr.-Pat Cawley-Phyllis Douglas-Judy Garland-Lana Turner-Esther Williams-Sammy Ogg,unknown,0.8233741060991774,
310123,Zid,Thriller-Romance,hi,2.347,['unknown'],2014,1556288,1268395.0,128.0,Released,4.4,0.0161818581951402,Mannara Chopra-Karanvir Sharma-Shraddha Das-Seerat Kapoor-Mohan Kapur,love triangle-obsession-vertigo-hit-and-run-goa-crime reporter-erotic thriller,0.8150130310071144,
78394,Sea Rex 3D: Journey to a Prehistoric World,Documentary,en,5.062,['imax'],2010,5000000,4074023.0,41.0,Released,7.2,0.048545575,Guillaume Denaiffe-Norbert Ferrer-Chloé Hollings-Richard Rider-Tom Yang,prehistoric-dinosaur-short film,0.8148046,
774548,Decibel,Action-Thriller-Mystery,ko,6.948,"['east dream synopex', 'mindmark']",2022,8500000,6843970.0,110.0,Released,6.8,0.05825469,Kim Rae-won-Lee Jong-suk-Jung Sang-hoon-Park Byung-eun-Lee Sang-hee-Jo Dal-hwan-Cha Eun-woo-Lee Min-ki-Kim Seul-ki-Kang Kyung-hun-Woo Ji-hyeon-Jeon Ah-hee,terrorism-korean navy,0.8051729411764705,
28485,Satan's Blood,Horror-Thriller,es,3.357,"['almena', 'cinevisión']",1978,740854,594947.0,82.0,Released,6.2,0.090618406,Ángel Aranda-Sandra Alberti-Mariana Karr-José María Guillén-Manuel Pereiro-Luis Barboo-José Pagán-Isidro Luengo-Ascensión Moreno-Fernando Jiménez del Oso-Óscar Simón-Juan Piquer Simón,satanism-pregnancy-black magic-ritual-possession-ouija-ouija board-super power-erotic movie,0.8030556627891595,
96399,For Greater Glory: The True Story of Cristiada,History-Drama,en,8.386,['dos corazones'],2012,12000000,9622846.0,145.0,Released,6.8,0.4239646847126749,Eva Longoria-Andy García-Oscar Isaac-Peter O'Toole-Rubén Blades-Catalina Sandino Moreno-Mauricio Kuri-Adrián Alonso-Eduardo Verástegui-Nestor Carbonell-Santiago Cabrera-Jorge Luis Moreno-Ignacio Guadalupe-Bruce Greenwood-Bruce McGill-Roger Cudney-Ceci Flores,duringcreditsstinger,0.8019038333333334,
36419,After.Life,Drama-Horror-Mystery-Thriller,en,16.361,"['harbor light', 'lleju']",2009,4500000,3606395.0,104.0,Released,6.2,2.9030253602081633,Christina Ricci-Liam Neeson-Justin Long-Chandler Canterbury-Josh Charles-Celia Weston-Shuler Hensley-Anna Kuchma-Rosemary Murphy-Laurel Bryce-Luz Alexandra Ramos-Malachy McCourt-Alice Drummond-Jack Rovello-Doan Ly-Sam Kressner -Prudence Wright Holmes-Barbara Singer-Laurie Cole-Christopher Jackson-Gurdeep Singh-Jonny Fido,wheelchair-nightmare-funeral-injection-crying-casket-shovel-lily-argument-crucifix-woman director,0.8014211111111111,
270386,Payback,Action-Crime-Drama,hi,0.6,['unknown'],2010,3000000,2400000.0,132.0,Released,3.35,0.003236372,Gulshan Grover-Zakir Hussain,unknown,0.8,
1835,"Farewell, My Lovely",Crime-Mystery-Thriller,en,12.277,"['ek', 'itc']",1975,2500000,2000000.0,95.0,Released,6.606,0.4110191981565627,Robert Mitchum-Charlotte Rampling-John Ireland-Sylvia Miles-Anthony Zerbe-Harry Dean Stanton-Jack O'Halloran-Joe Spinell-Sylvester Stallone-Kate Murtagh-John O'Leary-Walter McGinn-Burton Gilliam-Jim Thompson-Jimmy Archer-Ted Gehring-Logan Ramsey-Margie Hall-Jack Bernardi-Bennett Ohta-Jerry Fujikawa-Richard Kennedy-John O'Neil-Mark Allen-Andrew Harris-Napoleon Whiting-John Eames-Cheryl Smith-Stu Gilliam-Roosevelt Pratt-Dino Washington-Harry Caesar-Bill Gentry-Cory B. Shiozaki-Noelle North-Wally K. Berns-Lola Mason-Joan Shawlee-Eddra Gale-Karen Gaston-Don Ames-Jack Berle-Elliott Carpenter-Dick Crockett-Olivia Enke-Raven Grey Eagle-Lars Hensen-Kathryn Janssen-Michael Jeffers-Su Ling-Clark Ross-George Simmons-Susan Stewart,suspicion of murder-los angeles california,0.8,
407681,Badshahi Angti,Thriller-Mystery,bn,0.6,['svf'],2014,740854,590000.0,109.0,Released,7.1,0.0258909731122244,Abir Chatterjee-Sourav Das-Rajatava Dutta-Dipankar Dey-Paran Banerjee-Pradip Mukherjee,unknown,0.7963782337680568,
9549,The Right Stuff,Drama-History-Adventure,en,11.682,['the ladd'],1983,27000000,21500000.0,193.0,Released,7.4,2.336660323378254,Sam Shepard-Scott Glenn-Ed Harris-Dennis Quaid-Fred Ward-Barbara Hershey-Kim Stanley-Veronica Cartwright-Pamela Reed-Scott Paulin-Charles Frank-Lance Henriksen-Donald Moffat-Levon Helm-Mary Jo Deschanel-Scott Wilson-Kathy Baker-Mickey Crocker-Susan Kase-Mittie Smith-Royal Dano-David Clennon-Jim Haynie-Jeff Goldblum-Harry Shearer-Scott Beach-Jane Dornacker-Anthony Munoz-John P. Ryan-Darryl Henriques-Eric Sevareid-William Russ-Drew Letchworth-Christopher P. Beale-Richard Dupell-William Hall-John X. Heart-Ed Holmes-Jack Bruno Tate-Edward Anhalt-Mary Apick-Robert Beer-Erik Bergmann-James Brady-Katherine Conklin-Maureen Coyne-Tom Dahlgren-John Lion-Peggy Davis-John Dehner-Robert Elross-Drew Eshelman-Robert J. Geary-Royce Grones-David Gulpilil-Anthony Wallis-Kaaren Lee-Sandy Kronemeyer-Frankie Di-Michael Pritchard-Ed Corbett-O-Lan Jones-Mark Todd-Allen Gebhardt-Chuck Yeager-Mimi Sarkisian,based on novel or book-nasa-answering machine-cold war-pilot-u.s. air force-space travel-politics-historical figure-epic-flight-astronaut-space race-test pilot-1940s-1950s-1960s-sound barrier-space program,0.7962962962962963,
550936,Lee Chong Wei: Rise of the Legend,Drama,ms,3.961,['unknown'],2018,1360000,1080000.0,133.0,Released,7.2,0.009709115,Rosyam Nor-Mark Lee-Yann Yann Yeo-Jake Eng-Tosh Chan-Ashley Hua,unknown,0.7941176470588235,
119738,Thunderstruck,Comedy-Family,en,12.612,"['warner premiere', 'stunts unlimited']",2012,740854,587211.0,94.0,Released,6.036,0.6343288412494983,Kevin Durant-Taylor Gray-Jim Belushi-Brandon T. Jackson-Doc Shaw-Tristin Mays-Robert Belushi-William Ragsdale-Hana Hayes-Andrea Frankle-Steve Kerr-Reggie Miller-Shaquille O'Neal-Kenny Smith-Charles Barkley-Candace Parker-Wanda Durant-Linda Cavanaugh-Marv Albert-Conan O'Brien-Drew Battles,basketball,0.7926136593714821,
670470,She's Mine,Drama-Horror-Romance,en,1.379,['lee'],2018,740854,580000.0,78.0,Released,9.35,0.003236372,Ashlee McLemore-Revon Yousif,high school crush,0.7828802976024966,
13477,When in Rome,Comedy-Fantasy-Romance,en,12.341,['unknown'],2010,55000000,43042835.0,91.0,Released,6.0,3.5146995999844655,Josh Duhamel-Kristen Bell-Anjelica Huston-Will Arnett-Jon Heder-Dax Shepard-Alexis Dziena-Kate Micucci-Bobby Moynihan-Peggy Lipton-Keir O'Donnell-Lee Pace-Kristen Schaal-Shaquille O'Neal-Danny DeVito-Luca Calvani-Judith Malina-Natalie Joy Johnson-Peter Donald Badalamenti II-Don Johnson-Efren Ramirez,new york city-rome italy-love-romantic comedy-duringcreditsstinger,0.782597,
864922,Silence,unknown,en,0.6,['unknown'],2008,740854,578000.0,97.0,Released,9.35,0.003236372,Joan Toepfer,unknown,0.7801807103693845,
106153,Bezerra de Menezes: O Diário de um Espírito,Drama-History,en,1.242,['unknown'],2008,2500000,1948414.0,75.0,Released,4.3,0.0161818581951402,Carlos Vereza-Lúcio Mauro-Caio Blat-Paulo Goulart Filho-Nanda Costa-Ana Rosa-B. de Paiva-Everaldo Pontes-Larissa Vereza-Lucas Ribeiro-Juliana Carvalho-Alexandra Marinho-Mirelle Freitas-Pedro Domingues-Tais Dahas-Fernando Piancó-Ana Cristina Viana-Cristiane de Lavor-Rodger Rogério-Renato Prieto-W.J. Solha-Robério Diógenes-Fernando Teixeira-Tarcísio Pereira-Glendha Mulberry-Magno Carvalho-Fernando Catoni,spiritism,0.7793656,
603748,Ненасытные,Action-Comedy,ru,0.842,"['paradise  center', 'cinemafour']",2006,1700000,1320000.0,0.0,Released,3.35,0.0,Mark Bogatyrev-Artyom Tkachenko-Vladimir Yepifantsev-Ekaterina Malikova-Aleksandr Robak-Aleksey Dmitriev-Ravshana Kurkova-Геннадий Шныптев-Aleksandr Serov-Ostankinskii-Maksim Lagashkin,unknown,0.7764705882352941,
13006,Split Second,Horror-Science Fiction,en,10.905,"['', 'muse', 'challenge oration', 'xyz funding nv']",1992,7000000,5430822.0,90.0,Released,5.946,0.7832019366447888,Rutger Hauer-Kim Cattrall-Michael J. Pollard-Alastair Duncan-Alun Armstrong-Pete Postlethwaite-Ian Dury-Roberta Eaton-Tony Steedman-Steven Hartley-Sara Stockbridge-Colin Skeaping-Ken Bones-Dave Duffy-Stewart Harvey-Wilson-Paul Grayson-Chris Chappell-Charlotte Hick-Morris Paton-Alan Stocks-Jason Watkins-Tina Shaw-Angie Hill-Mayumi Cabrera,london england-coffee-flooding-strip club-dystopia-pollution-futuristic-serial killer-cyberpunk-creature-police detective-cult film,0.7758317142857143,
2428,The Greatest Story Ever Told,Drama-History,en,13.485,['george stevens'],1965,20000000,15473333.0,199.0,Released,6.4,0.4595647727419835,Max von Sydow-Michael Anderson Jr.-Carroll Baker-Ina Balin-Victor Buono-Richard Conte-Joanna Dunham-José Ferrer-Van Heflin-Charlton Heston-Martin Landau-Angela Lansbury-Pat Boone-Janet Margolin-David McCallum-Roddy McDowall-Dorothy McGuire-Sal Mineo-Nehemiah Persoff-Donald Pleasence-Sidney Poitier-Claude Rains-Gary Raymond-Telly Savalas-Joseph Schildkraut-Paul Stewart-John Wayne-Shelley Winters-Ed Wynn-John Abbott-Rodolfo Acosta-Michael Ansara-Robert Blake-Burt Brinckerhoff-Robert Busch-John Considine-Philip Coolidge-John Crawford-Frank De Kova-Cyril Delevanti-Jamie Farr-David Hedison-Russell Johnson-Mark Lenard-Robert Loggia-John Lupton-Peter Mann-Tom Reese-Marian Seldes-David Sheiner-Frank Silvera-Joseph Sirola-Abraham Sofaer-Harold J. Stone-Chet Stratton-Michael Tolan-Ron Whelan-Jay C. Flippen-Celia Lovsky,biography-epic-christian film,0.77366665,
342,Summer Storm,Comedy-Drama,de,7.784,['claussen+wöbkeproduktion'],2004,2700000,2085166.0,98.0,Released,6.7,0.5469468069957409,Robert Stadlober-Kostja Ullmann-Alicja Bachleda-Curuś-Jürgen Tonkel-Tristano Casanova-Miriam Morgenstern-Marlon Kittel-Hanno Koffler-Joseph M'Barek-Alexa Maria Surholt-Jeff Fischer-Michael Wiesner-Benjamin Vilzmann-Ludwig Blochberger-Anton Rattinger,holiday-competition-sexual identity-lovesickness-coming out-row-lake-camping-tent-summer camp-friendship-sports-crush-gay interest-teenage crush-summer-lgbt,0.7722837037037037,
16930,The Car Keys,Comedy,fr,4.278,['laurent baffie'],2003,740854,569217.0,90.0,Released,5.1,0.2006550416197392,Daniel Russo-Pascal Sellem-Gérard Depardieu-Guillaume Canet-Karine Lyachenko-Pierre Cuer-Jacques André-Franck Belloeil-Marius Colucci-Gotlib-Guy Lecluyse-Jacques Lescot-Jean Luisi-Henriette Noël-Medjahed Ouzlifi-Dani-Laurent Baffie-Alain Chabat-Dominique Farrugia-Michel Galabru-Jamel Debbouze-Jean-Marie Bigard-Chantal Ladesou-Claude Berri-Édouard Baer-Jean Rochefort-Guy Bedos-Pierre Richard-Jean Dujardin-Lorànt Deutsch-Albert Dupontel-Gad Elmaleh-Vincent Lindon-Gérard Lanvin-Gérard Darmon-Kad Merad-Jacques Gamblin-Ticky Holgado-Benjamin Baffie-Yvan Attal,unknown,0.768325473,
102197,The Spy,Action-Thriller,ru,2.36,"['vgtrk', 'studio trite', 'revolution sun', 'central partnership']",2012,6000000,4588176.0,99.0,Released,5.1,0.093854778,Danila Kozlovsky-Fyodor Bondarchuk-Viktor Verzhbitskiy-Anna Chipovskaya-Sergey Gazarov-Aleksey Gorbunov-Alexander Kuznetsov-Andrey Merzlikin-Dmitri Nazarov-Aleksey Panin-Aleksey Gavrilov-Roman Indyk-Ekaterina Melnik-Vladimir Yepifantsev-Viktoriya Tolstoganova-Mikhail Filippov-Laimutis Sėdžius-Boris Kamorzin-Polina Raykina-Sergey Frolov-Andrey Filippak-Alexander Kuznetsov-Sergey Serov-Maksim Maltsev-Maksim Pinsker-Sergey Chikhachev-Ramūnas Rudokas-Roman Stepensky-Eduard Arutyunyan-Mikhail Lukashov-Konstantin Adaev,unknown,0.764696,
497702,Street Hoopz,Action-Crime-Drama,en,0.84,['lee'],2017,740854,564000.0,82.0,Released,9.35,0.003236372,Allen Shepherd-Lamar Pickett-AMIL,unknown,0.7612835997376001,
496533,Baaz: A Bird in Danger,Thriller,hi,1.855,['kapishek'],2003,986250,750000.0,176.0,Released,6.5,0.006472743,Jackie Shroff-Suniel Shetty-Karisma Kapoor-Dino Morea-Preeti Jhangiani-Aditi Gowitrikar-Suhasini Mulay-Vivek Shauq-Razak Khan-Suresh Bhagwat,painter-mayor-murder-serial killer-murder suspect,0.7604562737642585,
453248,Monkey King vs. Er Lang Shen,Family-Fantasy-Animation-Action-Adventure,zh,1.203,['云南缘成影视公司'],2007,1200000,910000.0,0.0,Released,3.35,0.0,unknown,unknown,0.7583333333333333,
239019,House of Good and Evil,Horror-Thriller,en,4.274,"['chabo', 'horrorshow', 'shooting creek', 'pik2', 'suited four']",2013,740854,560000.0,108.0,Released,4.3,0.1068002640879257,Rachel Marie Lewis-Christian Oliver-Marietta Marich-Jordan Rhodes-Rob Neukirch-Bo Keister-Blu de Golyer,family tragedy,0.755884425,
18475,The Cookout,Comedy,en,7.294,['cookout'],2004,16000000,12009070.0,97.0,Released,5.167,0.097091149,Ja Rule-Tim Meadows-Jenifer Lewis-Quran Pender-Meagan Good-Farrah Fawcett-Eve Jeffers Cooper-Danny Glover-Queen Latifah-Jonathan Silverman-Frankie Faison-Kevin Phillips-Reg E. Cathey-Vincent Pastore-Wendy Williams-Ruperto Vanderpool-Rita Owens-Gerry Bamman-Carl Wright-Jerod Mixon-Jamal Mixon-Godfrey-Shawn Andrew-Mark Cuban-Dhonna Harris Goodale,barbecue (bbq)-contract-basketball-neighbor-fame-racism-family reunion-security guard-nba-basketball player,0.750566875,
325789,The Infiltrator,Crime-Drama-Thriller,en,11.898,['good  collective'],2016,28000000,21011110.0,127.0,Released,6.6,4.802775512317631,Bryan Cranston-Diane Kruger-John Leguizamo-Daniel Mays-Benjamin Bratt-Amy Ryan-Elena Anaya-Joseph Gilgun-Gino Picciano-Art Malik-Juan Cely-Jason Isaacs-Tom Vaughan-Lawlor-Olympia Dukakis-Saïd Taghmaoui-Tim Dutton-Michael Paré-Rubén Ochandiano-Carsten Hayes-Andy Beckwith-Dinita Gohil-Richard Katz-David Horovitch-Matthew Stirling-Juliet Aubrey-Leanne Best-Niall Hayes-Lara Decaro-Ekaterina Zalitko-Ashley Bannerman-Jordan Loughran-Georgia Braithwaite-Natalie Davis-Lucy Dean-Katherine Derry-Lauren Grigg-Kiri Jones-Marianne Prinelle-Ellie Spicer-Yul Vazquez-Ronald Fox-Samya Boulahri-Jasmine Jardot-Miguel Ruiz-Nathan Morse,undercover-biography-drugs-drug lord,0.7503967857142857,
9980,Maximum Overdrive,Horror-Action-Science Fiction,en,19.141,['deg'],1986,10000000,7433663.0,97.0,Released,5.8,1.8868046655533548,Emilio Estevez-Pat Hingle-Laura Harrington-Yeardley Smith-John Short-Frankie Faison-Ellen McElduff-J. C. Quinn-Giancarlo Esposito-Marla Maples-Stephen King-Christopher Murney-Holter Graham-Jack Canon-John Brasington-J. Don Ferguson-Leon Rippy-Robert Gooden-R. Pickett Bugg-Ned Austin-Bob Gunter-Bill Huggins-Milton Subotsky-Connie Smith-Glenn Randall Jr.-Bernie Pock-Barry Nolan-Dean Mumford-Elizabeth Mulfaxe-Bruce Moriarty-Gary McLarty-Denver Mattson-Evan A. Lottman-Peter Linari-Julius LeFlore-Dick Langdon-David Koseruba-Tabitha King-Kent Hays-Gene Hartline-Robin Grathwol-Hal Fishman-Richard Fire-Francois Coertze-Christopher Britton-Jock Brandis-Christine Anne Baur-Phil Adams-Richard Chapman Jr.-Martin Tucker-Aimée Leigh,man vs machine-gas station-roadhouse-siege-lorry-comet-automation-truck-arcade-exploding truck-exploding gasoline station-inanimate objects come to life,0.7433663,
78642,Kerala Varma Pazhassi Raja,History-War,ml,2.186,['sree gokulam'],2009,4048037,2998545.0,197.0,Released,6.6,0.03883646,Mammootty-R. Sarathkumar-Manoj K Jayan-Suresh Krishna-Kaniha-Padmapriya Janakiraman-Harry Key-Peter Handley Evans-Linda Arsenio-Suman Talwar-Thilakan-Jagathy Sreekumar-Nedumudi Venu-Devan-Lalu Alex-Captain Raju-Jagadish-Mamukkoya-Urmila Unni-Valsala Menon-Mohanlal-Madhusoodanan,east india company-colony-kingdom,0.7407405120061896,
14337,Primer,Science Fiction-Drama-Thriller,en,19.533,['shane carruth'],2004,740854,545436.0,77.0,Released,6.8,5.984051161,Shane Carruth-David Sullivan-Casey Gooden-Anand Upadhyaya-Carrie Crawford-Jay Butler-John Carruth-Juan Tapia-Ashley Warren-Samantha Thomson-Chip Carruth-Delaney Price-Jack Pyland-Keith Bradshaw-Ashok Upadhyaya-Brandon Blagg-Jon Cook-David Joyner-Eric De Soualhat-Kevin Lucero Less,distrust-garage-identity crisis-time travel-time machine-mathematics-paradox-mechanical engineering,0.736226031,
15122,Love Stinks,Comedy-Romance,en,6.888,['unknown'],1999,4000000,2924635.0,94.0,Released,6.4,0.1585822103123745,French Stewart-Bridgette Wilson-Sampras-Bill Bellamy-Tyra Banks-Tiffani Thiessen-Jason Bateman-Steve Hytner-Colleen Camp-John O'Hurley-Ivana Miličević-Montrose Hagins-Shanna Moakler-Julia Schultz-Luis Ávalos-Dale Raoul-Kevin Farley-Warren Littlefield-Marliece Andrada-Erika Eleniak,behind the scenes-spa-planetarium-art imitates life-pretending to be gay,0.73115875,
268898,Candidate,Comedy,sk,2.621,"['azyl', 'b digital']",2013,740854,540000.0,0.0,Released,6.7,0.0291273447512524,Marek Majeský-Monika Hilmerová-Michal Dlouhý-Michal Kubovčík-Pavel Slabý-Ján Jackuliak-Pavel Nový-Roman Luknár-Alice Bendová-Petra Molnárová-Marián Mitaš-Milan Chalmovský-Lukáš Pelč-Dušan Vicen-Michal Havran ml.-Lucia Molnárová-Danica Matušová-Bruno Olejár-Judit Bárdos-Miloš Zeman-Ľubomír Burgr-Dominika Morávková-Zeleníková,campaign-voting-election-political candidate-political corruption-campaign manager,0.7288885529402555,
268898,Candidate,Comedy,sk,2.168,"['azyl', 'b digital']",2013,740854,540000.0,0.0,Released,6.7,0.0291273447512524,Marek Majeský-Monika Hilmerová-Michal Dlouhý-Michal Kubovčík-Pavel Slabý-Ján Jackuliak-Pavel Nový-Roman Luknár-Alice Bendová-Petra Molnárová-Marián Mitaš-Milan Chalmovský-Lukáš Pelč-Dušan Vicen-Michal Havran ml.-Lucia Molnárová-Danica Matušová-Bruno Olejár-Judit Bárdos-Miloš Zeman-Ľubomír Burgr-Dominika Morávková-Zeleníková,campaign-voting-election-political candidate-political corruption-campaign manager,0.7288885529402555,
463622,Siblings Are Forever: The Grand Journey,Documentary,no,0.964,['fim as'],2015,740854,534159.0,75.0,Released,8.0,0.003236372,Magnar Kleiva-Oddny Kleiva,unknown,0.7210044084259517,
463622,Siblings Are Forever: The Grand Journey,Documentary,no,0.927,['fim as'],2015,740854,534159.0,75.0,Released,8.0,0.003236372,Magnar Kleiva-Oddny Kleiva,unknown,0.7210044084259517,
13637,Sukiyaki Western Django,Adventure-Action-Comedy-Western-Thriller,ja,9.516,"['sony music  (japan)', 'dentsu']",2007,3800000,2725258.0,121.0,Released,6.3,0.9256022887620232,Hideaki Ito-Koichi Sato-Yûsuke Iseya-Kaori Momoi-Teruyuki Kagawa-Takaaki Ishibashi-Masanobu Ando-Yoshino Kimura-Masato Sakai-Shun Oguri-Renji Ishibashi-Quentin Tarantino-Shingo Katori-Yutaka Matsushige-Toshiyuki Nishida-Yoji Tanaka-Hideaki Satô-Takuya Mizoguchi-Akinori Ando-Yoshiyuki Yamaguchi-Shogen-Ryosuke Nagata,samurai-remake-asian western,0.7171731578947368,
18647,One-Eyed Jacks,Western,en,8.568,['pennebaker'],1961,6000000,4300000.0,141.0,Released,6.747,0.5566559219128251,Marlon Brando-Karl Malden-Katy Jurado-Ben Johnson-Slim Pickens-Larry Duran-Sam Gilman-Timothy Carey-Miriam Colon-Elisha Cook Jr.-Rodolfo Acosta-Ray Teal-John Dierkes-Philip Ahn-Margarita Cordova-Hank Worden-Clem Harvey-William Forrest-Mina Martinez-Pina Pellicer-John George-Harry 'Snub' Pollard-Bert Stevens-Sheryl Deauville,ambush-gold-stolen gold,0.7166666666666667,
369126,1814,Adventure-History-Mystery,ru,1.724,"['non', 'stop', 'sts channel']",2007,3500000,2490500.0,95.0,Released,7.3,0.0291273447512524,Stas Belozerov-Stepan Balakshin-Ivan Makarevich-Aleksandr Bykovsky-Sergey Druzyak-Ivan Martynov-Roman Yaroslavcev-Ivan Pachin-Bogdan Stupka-Aleksey Guskov-Aleksandr Lykov-Evgeniy Dyatlov-Sergey Barkovsky-Andres Puustusmaa-Igor Yatsko-Yuriy Itskov-Fyodor Bondarchuk-Natalya Surkova-Igor Chernevich-Sergey Garmash-Leonid Gromov-Aleksandr Bashirov-Emiliya Spivak-Elizaveta Nilova-Yury Nifontov,college-serial killer,0.7115714285714285,
575075,The Hero,Action,ru,11.697,"['russia', '1', 'kargo']",2019,4065470,2889720.0,120.0,Released,6.0,0.1747640685075148,Alexander Petrov-Svetlana Khodchenkova-Vladimir Mashkov-Marina Petrenko-Konstantin Lavronenko-Anastasiya Todorescu-Yan Alabushev-Artyom Grigoryev-Valery Lukyanov-Grigoriy Sergeev-Aleksandra Astakhova-Tobias Aspelin-Jurijs Krüze,unknown,0.7107960457216509,
14653,Happily Ever After,Drama-Comedy-Romance,fr,9.396,['unknown'],2004,10900000,7725902.0,100.0,Released,6.0,0.2653824744003003,Charlotte Gainsbourg-Yvan Attal-Alain Chabat-Alain Cohen-Emmanuelle Seigner-Anouk Aimée-Claude Berri-Aurore Clément-Carolina Gynning-Ben Attal-Kitu Gidwani-Sujay Sood-Keith Allen-Nicolas Vaude-Jérôme Bertin-Stéphanie Murat-Marie-Sophie Wilson-Angie David-Johnny Depp-Sébastien Vidal,midlife crisis-marriage-love,0.7087983486238532,
258832,Convention City,Comedy,en,1.162,['first national'],1933,740854,522000.0,69.0,Released,3.35,0.003236372,Joan Blondell-Adolphe Menjou-Dick Powell-Mary Astor-Guy Kibbee-Frank McHugh-Hugh Herbert-Grant Mitchell-Ruth Donnelly-Patricia Ellis-Hobart Cavanaugh-Egon Brecher-Sheila Terry-Gordon Westcott-Barbara Rogers-Harry C. Bradley-Lorin Raker-Samuel S. Hinds-William Burgess-Virginia Howell-Johnny Arthur-Huey White-Sam Godfrey,pre-code,0.7045922678422469,
388088,Jacob's Kingdom of Heaven,Drama-Family,ml,2.499,"['lj', 'big bang s']",2016,740854,520000.0,145.0,Released,7.3,0.067963804,Nivin Pauly-Renji Panicker-Lakshmi Ramakrishnan-Aima Sebastian-Sreenath Bhasi-Reba Monica John-Stacen Varghese-Saikumar-Vineeth Sreenivasan-Ashwin Kumar-T G Ravi-Dinesh Prabhakar-Aju Varghese,parent child relationship-dubai-jail-trap-family-financial crisis-nri,0.7018926806091349,
